dialog_id,language,condition_hidden,topic_main,prompt_name,provider,model,part_b_input_type,part_b_image_path,status,response_text,json_parse_status,json_parse_error,A1_user_engagement_enjoyment,A2_conversation_flow_coherence,A3_interaction_clarity_habitability,A4_repair_recovery_quality,A5_response_appropriateness,A6_social_interaction_quality,B1_anthropomorphism_human_likeness,B2_animacy_lifelikeness,B3_likeability_pleasantness,B4_perceived_intelligence_competence,A1_user_engagement_enjoyment_confidence,A2_conversation_flow_coherence_confidence,A3_interaction_clarity_habitability_confidence,A4_repair_recovery_quality_confidence,A5_response_appropriateness_confidence,A6_social_interaction_quality_confidence,B1_anthropomorphism_human_likeness_confidence,B2_animacy_lifelikeness_confidence,B3_likeability_pleasantness_confidence,B4_perceived_intelligence_competence_confidence,error,latency_s
986,en,Condition B (WV-34),Watches,decomposed_evidence,openai,gpt-5.4-mini,image,data\assets\robot_images\block_b_image_condition_b_wv34.png,OK,"{
  ""dialog_id"": ""986"",
  ""ratings"": {
    ""A1_user_engagement_enjoyment"": {
      ""evidence"": ""Visitor keeps answering and adds interest in buying a new watch."",
      ""score"": 4,
      ""confidence"": ""high""
    },
    ""A2_conversation_flow_coherence"": {
      ""evidence"": ""Turns stay on watches and follow a clear question-answer pattern."",
      ""score"": 4,
      ""confidence"": ""high""
    },
    ""A3_interaction_clarity_habitability"": {
      ""evidence"": ""Robot offers explicit options: 'Choose a topic: Watches, Breakfast, or Vacation.'"",
      ""score"": 5,
      ""confidence"": ""high""
    },
    ""A4_repair_recovery_quality"": {
      ""evidence"": ""After the visitor says 'no I don't have a voice right now,' the robot continues with a relevant watch question."",
      ""score"": 3,
      ""confidence"": ""medium""
    },
    ""A5_response_appropriateness"": {
      ""evidence"": ""Robot asks relevant follow-up questions about current watches and preferences."",
      ""score"": 4,
      ""confidence"": ""high""
    },
    ""A6_social_interaction_quality"": {
      ""evidence"": ""Robot uses friendly greetings and light humor like 'I can definitely \""tick\"" with that.'"",
      ""score"": 4,
      ""confidence"": ""high""
    },
    ""B1_anthropomorphism_human_likeness"": {
      ""evidence"": ""Humanoid head and torso with a face-like front."",
      ""score"": 4,
      ""confidence"": ""high""
    },
    ""B2_animacy_lifelikeness"": {
      ""evidence"": ""Static, smooth white robot head with no visible limbs or expressive features."",
      ""score"": 2,
      ""confidence"": ""high""
    },
    ""B3_likeability_pleasantness"": {
      ""evidence"": ""Clean, friendly-looking white design with a simple face."",
      ""score"": 4,
      ""confidence"": ""medium""
    },
    ""B4_perceived_intelligence_competence"": {
      ""evidence"": ""Standardized robot head with camera-like sensor in the torso."",
      ""score"": 3,
      ""confidence"": ""medium""
    }
  },
  ""flags"": []
}",ok,,4,4,5,3,4,4,4,2,4,3,high,high,high,medium,high,high,high,high,medium,medium,,4.31
986,en,Condition B (WV-34),Watches,rubric_anchored,gwdg,apertus-70b-instruct-2509,description,,OK,"{
  ""dialog_id"": ""986"",
  ""scores"": {
    ""A1_user_engagement_enjoyment"": 3,
    ""A2_conversation_flow_coherence"": 3,
    ""A3_interaction_clarity_habitability"": 3,
    ""A4_repair_recovery_quality"": 3,
    ""A5_response_appropriateness"": 3,
    ""A6_social_interaction_quality"": 3,
    ""B1_anthropomorphism_human_likeness"": 1,
    ""B2_animacy_lifelikeness"": 1,
    ""B3_likeability_pleasantness"": 3,
    ""B4_perceived_intelligence_competence"": 3
  },
  ""confidence"": {
    ""A1_user_engagement_enjoyment"": ""medium"",
    ""A2_conversation_flow_coherence"": ""medium"",
    ""A3_interaction_clarity_habitability"": ""medium"",
    ""A4_repair_recovery_quality"": ""medium"",
    ""A5_response_appropriateness"": ""medium"",
    ""A6_social_interaction_quality"": ""medium"",
    ""B1_anthropomorphism_human_likeness"": ""low"",
    ""B2_animacy_lifelikeness"": ""low"",
    ""B3_likeability_pleasantness"": ""medium"",
    ""B4_perceived_intelligence_competence"": ""medium""
  },
  ""flags"": []
}",ok,,3,3,3,3,3,3,1,1,3,3,,,,,,,,,,,,8.43
986,en,Condition B (WV-34),Watches,rubric_anchored,gwdg,deepseek-r1-distill-llama-70b,description,,OK,"```json
{
  ""dialog_id"": ""986"",
  ""scores"": {
    ""A1_user_engagement_enjoyment"": 3,
    ""A2_conversation_flow_coherence"": 4,
    ""A3_interaction_clarity_habitability"": 4,
    ""A4_repair_recovery_quality"": 5,
    ""A5_response_appropriateness"": 5,
    ""A6_social_interaction_quality"": 4,
    ""B1_anthropomorphism_human_likeness"": 2,
    ""B2_animacy_lifelikeness"": 1,
    ""B3_likeability_pleasantness"": 3,
    ""B4_perceived_intelligence_competence"": 4
  },
  ""confidence"": {
    ""A1_user_engagement_enjoyment"": ""high"",
    ""A2_conversation_flow_coherence"": ""high"",
    ""A3_interaction_clarity_habitability"": ""high"",
    ""A4_repair_recovery_quality"": ""high"",
    ""A5_response_appropriateness"": ""high"",
    ""A6_social_interaction_quality"": ""high"",
    ""B1_anthropomorphism_human_likeness"": ""medium"",
    ""B2_animacy_lifelikeness"": ""medium"",
    ""B3_likeability_pleasantness"": ""medium"",
    ""B4_perceived_intelligence_competence"": ""medium""
  },
  ""flags"": []
}
```",ok,,3,4,4,5,5,4,2,1,3,4,,,,,,,,,,,,21.86
986,en,Condition B (WV-34),Watches,rubric_anchored,gwdg,devstral-2-123b-instruct-2512,description,,OK,"```json
{
  ""dialog_id"": ""986"",
  ""scores"": {
    ""A1_user_engagement_enjoyment"": 3,
    ""A2_conversation_flow_coherence"": 4,
    ""A3_interaction_clarity_habitability"": 4,
    ""A4_repair_recovery_quality"": 3,
    ""A5_response_appropriateness"": 4,
    ""A6_social_interaction_quality"": 4,
    ""B1_anthropomorphism_human_likeness"": 2,
    ""B2_animacy_lifelikeness"": 2,
    ""B3_likeability_pleasantness"": 3,
    ""B4_perceived_intelligence_competence"": 3
  },
  ""confidence"": {
    ""A1_user_engagement_enjoyment"": ""medium"",
    ""A2_conversation_flow_coherence"": ""high"",
    ""A3_interaction_clarity_habitability"": ""high"",
    ""A4_repair_recovery_quality"": ""medium"",
    ""A5_response_appropriateness"": ""high"",
    ""A6_social_interaction_quality"": ""high"",
    ""B1_anthropomorphism_human_likeness"": ""high"",
    ""B2_animacy_lifelikeness"": ""high"",
    ""B3_likeability_pleasantness"": ""medium"",
    ""B4_perceived_intelligence_competence"": ""medium""
  },
  ""flags"": []
}
```",ok,,3,4,4,3,4,4,2,2,3,3,,,,,,,,,,,,9.3
986,en,Condition B (WV-34),Watches,rubric_anchored,gwdg,gemma-4-31b-it,description,,OK,"```json
{
  ""dialog_id"": ""986"",
  ""scores"": {
    ""A1_user_engagement_enjoyment"": 4,
    ""A2_conversation_flow_coherence"": 4,
    ""A3_interaction_clarity_habitability"": 5,
    ""A4_repair_recovery_quality"": 3,
    ""A5_response_appropriateness"": 3,
    ""A6_social_interaction_quality"": 4,
    ""B1_anthropomorphism_human_likeness"": 2,
    ""B2_animacy_lifelikeness"": 1,
    ""B3_likeability_pleasantness"": 3,
    ""B4_perceived_intelligence_competence"": 3
  },
  ""confidence"": {
    ""A1_user_engagement_enjoyment"": ""high"",
    ""A2_conversation_flow_coherence"": ""high"",
    ""A3_interaction_clarity_habitability"": ""high"",
    ""A4_repair_recovery_quality"": ""medium"",
    ""A5_response_appropriateness"": ""high"",
    ""A6_social_interaction_quality"": ""high"",
    ""B1_anthropomorphism_human_likeness"": ""high"",
    ""B2_animacy_lifelikeness"": ""high"",
    ""B3_likeability_pleasantness"": ""medium"",
    ""B4_perceived_intelligence_competence"": ""medium""
  },
  ""flags"": []
}
```",ok,,4,4,5,3,3,4,2,1,3,3,,,,,,,,,,,,6.6
986,en,Condition B (WV-34),Watches,rubric_anchored,gwdg,glm-4.7,description,,OK,"```json
{
  ""dialog_id"": ""986"",
  ""scores"": {
    ""A1_user_engagement_enjoyment"": 3,
    ""A2_conversation_flow_coherence"": 4,
    ""A3_interaction_clarity_habitability"": 5,
    ""A4_repair_recovery_quality"": 3,
    ""A5_response_appropriateness"": 3,
    ""A6_social_interaction_quality"": 4,
    ""B1_anthropomorphism_human_likeness"": 2,
    ""B2_animacy_lifelikeness"": 2,
    ""B3_likeability_pleasantness"": 3,
    ""B4_perceived_intelligence_competence"": 3
  },
  ""confidence"": {
    ""A1_user_engagement_enjoyment"": ""medium"",
    ""A2_conversation_flow_coherence"": ""high"",
    ""A3_interaction_clarity_habitability"": ""high"",
    ""A4_repair_recovery_quality"": ""medium"",
    ""A5_response_appropriateness"": ""medium"",
    ""A6_social_interaction_quality"": ""medium"",
    ""B1_anthropomorphism_human_likeness"": ""high"",
    ""B2_animacy_lifelikeness"": ""high"",
    ""B3_likeability_pleasantness"": ""medium"",
    ""B4_perceived_intelligence_competence"": ""medium""
  },
  ""flags"": []
}
```",ok,,3,4,5,3,3,4,2,2,3,3,,,,,,,,,,,,4.2
986,en,Condition B (WV-34),Watches,rubric_anchored,gwdg,internvl3.5-30b-a3b,image,data\assets\robot_images\block_b_image_condition_b_wv34.png,OK,"{
  ""dialog_id"": ""986"",
  ""scores"": {
    ""A1_user_engagement_enjoyment"": 5,
    ""A2_conversation_flow_coherence"": 5,
    ""A3_interaction_clarity_habitability"": 5,
    ""A4_repair_recovery_quality"": null,
    ""A5_response_appropriateness"": 5,
    ""A6_social_interaction_quality"": 5,
    ""B1_anthropomorphism_human_likeness"": 3,
    ""B2_animacy_lifelikeness"": 3,
    ""B3_likeability_pleasantness"": 4,
    ""B4_perceived_intelligence_competence"": 5
  },
  ""confidence"": {
    ""A1_user_engagement_enjoyment"": ""high"",
    ""A2_conversation_flow_coherence"": ""high"",
    ""A3_interaction_clarity_habitability"": ""high"",
    ""A4_repair_recovery_quality"": ""medium"",
    ""A5_response_appropriateness"": ""high"",
    ""A6_social_interaction_quality"": ""high"",
    ""B1_anthropomorphism_human_likeness"": ""medium"",
    ""B2_animacy_lifelikeness"": ""medium"",
    ""B3_likeability_pleasantness"": ""medium"",
    ""B4_perceived_intelligence_competence"": ""high""
  },
  ""flags"": []
}",ok,,5,5,5,,5,5,3,3,4,5,,,,,,,,,,,,3.33
986,en,Condition B (WV-34),Watches,rubric_anchored,gwdg,medgemma-27b-it,description,,OK,"```json
{
  ""dialog_id"": ""986"",
  ""scores"": {
    ""A1_user_engagement_enjoyment"": ""3"",
    ""A2_conversation_flow_coherence"": ""5"",
    ""A3_interaction_clarity_habitability"": ""5"",
    ""A4_repair_recovery_quality"": ""null"",
    ""A5_response_appropriateness"": ""5"",
    ""A6_social_interaction_quality"": ""3"",
    ""B1_anthropomorphism_human_likeness"": ""1"",
    ""B2_animacy_lifelikeness"": ""1"",
    ""B3_likeability_pleasantness"": ""3"",
    ""B4_perceived_intelligence_competence"": ""3""
  },
  ""confidence"": {
    ""A1_user_engagement_enjoyment"": ""medium"",
    ""A2_conversation_flow_coherence"": ""high"",
    ""A3_interaction_clarity_habitability"": ""high"",
    ""A4_repair_recovery_quality"": ""low"",
    ""A5_response_appropriateness"": ""high"",
    ""A6_social_interaction_quality"": ""medium"",
    ""B1_anthropomorphism_human_likeness"": ""high"",
    ""B2_animacy_lifelikeness"": ""high"",
    ""B3_likeability_pleasantness"": ""medium"",
    ""B4_perceived_intelligence_competence"": ""medium""
  },
  ""flags"": []
}
```",ok,,3,5,5,,5,3,1,1,3,3,,,,,,,,,,,,13.99
986,en,Condition B (WV-34),Watches,rubric_anchored,gwdg,meta-llama-3.1-8b-instruct,description,,OK,"{
  ""dialog_id"": ""986"",
  ""scores"": {
    ""A1_user_engagement_enjoyment"": 5,
    ""A2_conversation_flow_coherence"": 5,
    ""A3_interaction_clarity_habitability"": 5,
    ""A4_repair_recovery_quality"": 5,
    ""A5_response_appropriateness"": 5,
    ""A6_social_interaction_quality"": 5,
    ""B1_anthropomorphism_human_likeness"": 1,
    ""B2_animacy_lifelikeness"": 1,
    ""B3_likeability_pleasantness"": 1,
    ""B4_perceived_intelligence_competence"": 1
  },
  ""confidence"": {
    ""A1_user_engagement_enjoyment"": ""high"",
    ""A2_conversation_flow_coherence"": ""high"",
    ""A3_interaction_clarity_habitability"": ""high"",
    ""A4_repair_recovery_quality"": ""high"",
    ""A5_response_appropriateness"": ""high"",
    ""A6_social_interaction_quality"": ""high"",
    ""B1_anthropomorphism_human_likeness"": ""low"",
    ""B2_animacy_lifelikeness"": ""low"",
    ""B3_likeability_pleasantness"": ""low"",
    ""B4_perceived_intelligence_competence"": ""low""
  },
  ""flags"": []
}",ok,,5,5,5,5,5,5,1,1,1,1,,,,,,,,,,,,1.61
986,en,Condition B (WV-34),Watches,rubric_anchored,gwdg,mistral-large-3-675b-instruct-2512,description,,OK,"```json
{
  ""dialog_id"": ""986"",
  ""scores"": {
    ""A1_user_engagement_enjoyment"": 4,
    ""A2_conversation_flow_coherence"": 4,
    ""A3_interaction_clarity_habitability"": 4,
    ""A4_repair_recovery_quality"": 3,
    ""A5_response_appropriateness"": 4,
    ""A6_social_interaction_quality"": 3,
    ""B1_anthropomorphism_human_likeness"": 2,
    ""B2_animacy_lifelikeness"": 1,
    ""B3_likeability_pleasantness"": 3,
    ""B4_perceived_intelligence_competence"": 3
  },
  ""confidence"": {
    ""A1_user_engagement_enjoyment"": ""high"",
    ""A2_conversation_flow_coherence"": ""high"",
    ""A3_interaction_clarity_habitability"": ""high"",
    ""A4_repair_recovery_quality"": ""medium"",
    ""A5_response_appropriateness"": ""high"",
    ""A6_social_interaction_quality"": ""medium"",
    ""B1_anthropomorphism_human_likeness"": ""high"",
    ""B2_animacy_lifelikeness"": ""high"",
    ""B3_likeability_pleasantness"": ""medium"",
    ""B4_perceived_intelligence_competence"": ""medium""
  },
  ""flags"": []
}
```",ok,,4,4,4,3,4,3,2,1,3,3,,,,,,,,,,,,8.25
986,en,Condition B (WV-34),Watches,rubric_anchored,gwdg,openai-gpt-oss-120b,description,,OK,"{
  ""dialog_id"": ""986"",
  ""scores"": {
    ""A1_user_engagement_enjoyment"": 3,
    ""A2_conversation_flow_coherence"": 4,
    ""A3_interaction_clarity_habitability"": 5,
    ""A4_repair_recovery_quality"": 3,
    ""A5_response_appropriateness"": 4,
    ""A6_social_interaction_quality"": 4,
    ""B1_anthropomorphism_human_likeness"": 2,
    ""B2_animacy_lifelikeness"": 2,
    ""B3_likeability_pleasantness"": 3,
    ""B4_perceived_intelligence_competence"": 4
  },
  ""confidence"": {
    ""A1_user_engagement_enjoyment"": ""medium"",
    ""A2_conversation_flow_coherence"": ""high"",
    ""A3_interaction_clarity_habitability"": ""high"",
    ""A4_repair_recovery_quality"": ""medium"",
    ""A5_response_appropriateness"": ""high"",
    ""A6_social_interaction_quality"": ""medium"",
    ""B1_anthropomorphism_human_likeness"": ""high"",
    ""B2_animacy_lifelikeness"": ""high"",
    ""B3_likeability_pleasantness"": ""medium"",
    ""B4_perceived_intelligence_competence"": ""medium""
  },
  ""flags"": []
}",ok,,3,4,5,3,4,4,2,2,3,4,,,,,,,,,,,,5.36
986,en,Condition B (WV-34),Watches,rubric_anchored,gwdg,qwen3-30b-a3b-instruct-2507,description,,OK,"{
  ""dialog_id"": ""986"",
  ""scores"": {
    ""A1_user_engagement_enjoyment"": 5,
    ""A2_conversation_flow_coherence"": 5,
    ""A3_interaction_clarity_habitability"": 5,
    ""A4_repair_recovery_quality"": 3,
    ""A5_response_appropriateness"": 5,
    ""A6_social_interaction_quality"": 5,
    ""B1_anthropomorphism_human_likeness"": 3,
    ""B2_animacy_lifelikeness"": 1,
    ""B3_likeability_pleasantness"": 3,
    ""B4_perceived_intelligence_competence"": 5
  },
  ""confidence"": {
    ""A1_user_engagement_enjoyment"": ""high"",
    ""A2_conversation_flow_coherence"": ""high"",
    ""A3_interaction_clarity_habitability"": ""high"",
    ""A4_repair_recovery_quality"": ""medium"",
    ""A5_response_appropriateness"": ""high"",
    ""A6_social_interaction_quality"": ""high"",
    ""B1_anthropomorphism_human_likeness"": ""high"",
    ""B2_animacy_lifelikeness"": ""high"",
    ""B3_likeability_pleasantness"": ""medium"",
    ""B4_perceived_intelligence_competence"": ""high""
  },
  ""flags"": []
}",ok,,5,5,5,3,5,5,3,1,3,5,,,,,,,,,,,,1.66
986,en,Condition B (WV-34),Watches,rubric_anchored,gwdg,qwen3-coder-30b-a3b-instruct,description,,OK,"{
  ""dialog_id"": ""986"",
  ""scores"": {
    ""A1_user_engagement_enjoyment"": 5,
    ""A2_conversation_flow_coherence"": 5,
    ""A3_interaction_clarity_habitability"": 5,
    ""A4_repair_recovery_quality"": 5,
    ""A5_response_appropriateness"": 5,
    ""A6_social_interaction_quality"": 5,
    ""B1_anthropomorphism_human_likeness"": 1,
    ""B2_animacy_lifelikeness"": 1,
    ""B3_likeability_pleasantness"": 3,
    ""B4_perceived_intelligence_competence"": 3
  },
  ""confidence"": {
    ""A1_user_engagement_enjoyment"": ""high"",
    ""A2_conversation_flow_coherence"": ""high"",
    ""A3_interaction_clarity_habitability"": ""high"",
    ""A4_repair_recovery_quality"": ""high"",
    ""A5_response_appropriateness"": ""high"",
    ""A6_social_interaction_quality"": ""high"",
    ""B1_anthropomorphism_human_likeness"": ""high"",
    ""B2_animacy_lifelikeness"": ""high"",
    ""B3_likeability_pleasantness"": ""high"",
    ""B4_perceived_intelligence_competence"": ""high""
  },
  ""flags"": [
    ""Robot lacks visual expressions and has flat voice, reducing anthropomorphism and animacy"",
    ""Visitor shows high engagement and elaboration throughout the conversation""
  ]
}",ok,,5,5,5,5,5,5,1,1,3,3,,,,,,,,,,,,2.36
986,en,Condition B (WV-34),Watches,rubric_anchored,gwdg,qwen3-omni-30b-a3b-instruct,description,,OK,"{
  ""dialog_id"": ""986"",
  ""scores"": {
    ""A1_user_engagement_enjoyment"": 5,
    ""A2_conversation_flow_coherence"": 5,
    ""A3_interaction_clarity_habitability"": 5,
    ""A4_repair_recovery_quality"": 5,
    ""A5_response_appropriateness"": 5,
    ""A6_social_interaction_quality"": 5,
    ""B1_anthropomorphism_human_likeness"": 3,
    ""B2_animacy_lifelikeness"": 3,
    ""B3_likeability_pleasantness"": 3,
    ""B4_perceived_intelligence_competence"": 5
  },
  ""confidence"": {
    ""A1_user_engagement_enjoyment"": ""high"",
    ""A2_conversation_flow_coherence"": ""high"",
    ""A3_interaction_clarity_habitability"": ""high"",
    ""A4_repair_recovery_quality"": ""high"",
    ""A5_response_appropriateness"": ""high"",
    ""A6_social_interaction_quality"": ""high"",
    ""B1_anthropomorphism_human_likeness"": ""medium"",
    ""B2_animacy_lifelikeness"": ""medium"",
    ""B3_likeability_pleasantness"": ""medium"",
    ""B4_perceived_intelligence_competence"": ""high""
  },
  ""flags"": []
}",ok,,5,5,5,5,5,5,3,3,3,5,,,,,,,,,,,,2.31
986,en,Condition B (WV-34),Watches,rubric_anchored,gwdg,qwen3.5-122b-a10b,description,,OK,,empty,empty response,,,,,,,,,,,,,,,,,,,,,,71.06
986,en,Condition B (WV-34),Watches,rubric_anchored,gwdg,qwen3.5-397b-a17b,description,,OK,,empty,empty response,,,,,,,,,,,,,,,,,,,,,,29.33
986,en,Condition B (WV-34),Watches,rubric_anchored,gwdg,qwen3.6-35b-a3b,description,,OK,,empty,empty response,,,,,,,,,,,,,,,,,,,,,,10.16
986,en,Condition B (WV-34),Watches,rubric_anchored,gwdg,teuken-7b-instruct-research,description,,OK,"{""dialog_id"": ""986"", ""scores"": {""A1_user_engagement_enjoyment"": ""low"", ""A2_conversation_flow_coherence"": ""low"", ""A3_interaction_clarity_habitability"": ""low"", ""A4_repair_recovery_quality"": ""low"", ""A5_response_appropriateness"": ""low"", ""A6_social_interaction_quality"": ""low"", ""B1_anthropomorphism_human_likeness"": ""low"", ""B2_animacy_lifelikeness"": ""low"", ""B3_likeability_pleasantness"": ""low"", ""B4_perceived_intelligence_competence"": ""low""}, ""confidence"": {""A1_user_engagement_enjoyment"": ""low"", ""A2_conversation_flow_coherence"": ""low"", ""A3_interaction_clarity_habitability"": ""low"", ""A4_repair_recovery_quality"": ""low"", ""A5_response_appropriateness"": ""low"", ""A6_social_interaction_quality"": ""low"", ""B1_anthropomorphism_human_likeness"": ""low"", ""B2_animacy_lifelikeness"": ""low"", ""B3_likeability_pleasantness"": ""low"", ""B4_perceived_intelligence_competence"": ""low""}, ""flags"": []}",ok,,,,,,,,,,,,,,,,,,,,,,,4.02
986,en,Condition B (WV-34),Watches,rubric_anchored,nhr,GaleneAI/Magistral-Small-2509-FP8-Dynamic,description,,OK,"```json
{
  ""dialog_id"": ""986"",
  ""scores"": {
    ""A1_user_engagement_enjoyment"": 3,
    ""A2_conversation_flow_coherence"": 4,
    ""A3_interaction_clarity_habitability"": 4,
    ""A4_repair_recovery_quality"": 3,
    ""A5_response_appropriateness"": 4,
    ""A6_social_interaction_quality"": 3,
    ""B1_anthropomorphism_human_likeness"": 2,
    ""B2_animacy_lifelikeness"": 2,
    ""B3_likeability_pleasantness"": 3,
    ""B4_perceived_intelligence_competence"": 4
  },
  ""confidence"": {
    ""A1_user_engagement_enjoyment"": ""medium"",
    ""A2_conversation_flow_coherence"": ""high"",
    ""A3_interaction_clarity_habitability"": ""high"",
    ""A4_repair_recovery_quality"": ""medium"",
    ""A5_response_appropriateness"": ""high"",
    ""A6_social_interaction_quality"": ""medium"",
    ""B1_anthropomorphism_human_likeness"": ""high"",
    ""B2_animacy_lifelikeness"": ""high"",
    ""B3_likeability_pleasantness"": ""medium"",
    ""B4_perceived_intelligence_competence"": ""high""
  },
  ""flags"": []
}
```",ok,,3,4,4,3,4,3,2,2,3,4,,,,,,,,,,,,3.48
986,en,Condition B (WV-34),Watches,rubric_anchored,nhr,Microsoft/Phi-4-mini-instruct,description,,OK,"```json
{
  ""dialog_id"": ""986"",
  ""scores"": {
    ""A1_user_engagement_enjoyment"": ""high"",
    ""A2_conversation_flow_coherence"": ""high"",
    ""A3_interaction_clarity_habitability"": ""high"",
    ""A4_repair_recovery_quality"": ""high"",
    ""A5_response_appropriateness"": ""high"",
    ""A6_social_interaction_quality"": ""high"",
    ""B1_anthropomorphism_human_likeness"": ""3"",
    ""B2_animacy_lifelikeness"": ""1"",
    ""B3_likeability_pleasantness"": ""5"",
    ""B4_perceived_intelligence_competence"": ""5""
  },
  ""confidence"": {
    ""A1_user_engagement_enjoyment"": ""high"",
    ""A2_conversation_flow_coherence"": ""high"",
    ""A3_interaction_clarity_habitability"": ""high"",
    ""A4_repair_recovery_quality"": ""high"",
    ""A5_response_appropriateness"": ""high"",
    ""A6_social_interaction_quality"": ""high"",
    ""B1_anthropomorphism_human_likeness"": ""medium"",
    ""B2_animacy_lifelikeness"": ""low"",
    ""B3_likeability_pleasantness"": ""high"",
    ""B4_perceived_intelligence_competence"": ""high""
  },
  ""flags"": []
}
```",ok,,,,,,,,3,1,5,5,,,,,,,,,,,,1.57
986,en,Condition B (WV-34),Watches,rubric_anchored,nhr,Qwen/Qwen3.6-35B-A3B-FP8,description,,OK,,empty,empty response,,,,,,,,,,,,,,,,,,,,,,9.3
986,en,Condition B (WV-34),Watches,rubric_anchored,nhr,RedHatAI/Mistral-Small-3.2-24B-Instruct-2506-FP8,description,,OK,"```json
{
  ""dialog_id"": ""986"",
  ""scores"": {
    ""A1_user_engagement_enjoyment"": 3,
    ""A2_conversation_flow_coherence"": 4,
    ""A3_interaction_clarity_habitability"": 4,
    ""A4_repair_recovery_quality"": 3,
    ""A5_response_appropriateness"": 4,
    ""A6_social_interaction_quality"": 3,
    ""B1_anthropomorphism_human_likeness"": 2,
    ""B2_animacy_lifelikeness"": 2,
    ""B3_likeability_pleasantness"": 3,
    ""B4_perceived_intelligence_competence"": 3
  },
  ""confidence"": {
    ""A1_user_engagement_enjoyment"": ""medium"",
    ""A2_conversation_flow_coherence"": ""high"",
    ""A3_interaction_clarity_habitability"": ""high"",
    ""A4_repair_recovery_quality"": ""medium"",
    ""A5_response_appropriateness"": ""high"",
    ""A6_social_interaction_quality"": ""medium"",
    ""B1_anthropomorphism_human_likeness"": ""high"",
    ""B2_animacy_lifelikeness"": ""high"",
    ""B3_likeability_pleasantness"": ""medium"",
    ""B4_perceived_intelligence_competence"": ""medium""
  },
  ""flags"": []
}
```",ok,,3,4,4,3,4,3,2,2,3,3,,,,,,,,,,,,4.05
986,en,Condition B (WV-34),Watches,rubric_anchored,nhr,RedHatAI/gemma-4-31B-it-FP8-block,description,,OK,"```json
{
  ""dialog_id"": ""986"",
  ""scores"": {
    ""A1_user_engagement_enjoyment"": 4,
    ""A2_conversation_flow_coherence"": 4,
    ""A3_interaction_clarity_habitability"": 5,
    ""A4_repair_recovery_quality"": 3,
    ""A5_response_appropriateness"": 3,
    ""A6_social_interaction_quality"": 4,
    ""B1_anthropomorphism_human_likeness"": 2,
    ""B2_animacy_lifelikeness"": 1,
    ""B3_likeability_pleasantness"": 3,
    ""B4_perceived_intelligence_competence"": 3
  },
  ""confidence"": {
    ""A1_user_engagement_enjoyment"": ""high"",
    ""A2_conversation_flow_coherence"": ""high"",
    ""A3_interaction_clarity_habitability"": ""high"",
    ""A4_repair_recovery_quality"": ""medium"",
    ""A5_response_appropriateness"": ""high"",
    ""A6_social_interaction_quality"": ""high"",
    ""B1_anthropomorphism_human_likeness"": ""high"",
    ""B2_animacy_lifelikeness"": ""high"",
    ""B3_likeability_pleasantness"": ""medium"",
    ""B4_perceived_intelligence_competence"": ""medium""
  },
  ""flags"": []
}
```",ok,,4,4,5,3,3,4,2,1,3,3,,,,,,,,,,,,8.02
986,en,Condition B (WV-34),Watches,rubric_anchored,nhr,deepseek-ai/DeepSeek-V4-Flash,description,,OK,"{
  ""dialog_id"": ""986"",
  ""scores"": {
    ""A1_user_engagement_enjoyment"": 4,
    ""A2_conversation_flow_coherence"": 4,
    ""A3_interaction_clarity_habitability"": 5,
    ""A4_repair_recovery_quality"": 3,
    ""A5_response_appropriateness"": 4,
    ""A6_social_interaction_quality"": 4,
    ""B1_anthropomorphism_human_likeness"": 1,
    ""B2_animacy_lifelikeness"": 1,
    ""B3_likeability_pleasantness"": 2,
    ""B4_perceived_intelligence_competence"": 2
  },
  ""confidence"": {
    ""A1_user_engagement_enjoyment"": ""high"",
    ""A2_conversation_flow_coherence"": ""high"",
    ""A3_interaction_clarity_habitability"": ""high"",
    ""A4_repair_recovery_quality"": ""medium"",
    ""A5_response_appropriateness"": ""high"",
    ""A6_social_interaction_quality"": ""high"",
    ""B1_anthropomorphism_human_likeness"": ""high"",
    ""B2_animacy_lifelikeness"": ""high"",
    ""B3_likeability_pleasantness"": ""high"",
    ""B4_perceived_intelligence_competence"": ""high""
  },
  ""flags"": []
}",ok,,4,4,5,3,4,4,1,1,2,2,,,,,,,,,,,,4.45
